,x,y,id,E,Se,N,Sn,U,Su,lon,lat
5976,17000.0,59000.0,0,0,0,0,0,0,0,17.0,59.0
5977,18000.0,59000.0,0,0,0,0,0,0,0,18.0,59.0
5978,19000.0,59000.0,0,0,0,0,0,0,0,19.0,59.0
5979,20000.0,59000.0,0,0,0,0,0,0,0,20.0,59.0
5980,21000.0,59000.0,0,0,0,0,0,0,0,21.0,59.0
5981,22000.0,59000.0,0,0,0,0,0,0,0,22.0,59.0
5982,23000.0,59000.0,0,0,0,0,0,0,0,23.0,59.0
5983,24000.0,59000.0,0,0,0,0,0,0,0,24.0,59.0
5984,25000.0,59000.0,0,0,0,0,0,0,0,25.0,59.0
5985,26000.0,59000.0,0,0,0,0,0,0,0,26.0,59.0
5986,27000.0,59000.0,0,0,0,0,0,0,0,27.0,59.0
5987,28000.0,59000.0,0,0,0,0,0,0,0,28.0,59.0
5988,29000.0,59000.0,0,0,0,0,0,0,0,29.0,59.0
5989,30000.0,59000.0,0,0,0,0,0,0,0,30.0,59.0
5990,31000.0,59000.0,0,0,0,0,0,0,0,31.0,59.0
5991,32000.0,59000.0,0,0,0,0,0,0,0,32.0,59.0
5992,33000.0,59000.0,0,0,0,0,0,0,0,33.0,59.0
5993,34000.0,59000.0,0,0,0,0,0,0,0,34.0,59.0
5994,35000.0,59000.0,0,0,0,0,0,0,0,35.0,59.0
5995,36000.0,59000.0,0,0,0,0,0,0,0,36.0,59.0
5996,37000.0,59000.0,0,0,0,0,0,0,0,37.0,59.0
5997,38000.0,59000.0,0,0,0,0,0,0,0,38.0,59.0
5998,39000.0,59000.0,0,0,0,0,0,0,0,39.0,59.0
5999,40000.0,59000.0,0,0,0,0,0,0,0,40.0,59.0
6000,41000.0,59000.0,0,0,0,0,0,0,0,41.0,59.0
6001,42000.0,59000.0,0,0,0,0,0,0,0,42.0,59.0
6002,43000.0,59000.0,0,0,0,0,0,0,0,43.0,59.0
6003,44000.0,59000.0,0,0,0,0,0,0,0,44.0,59.0
6004,45000.0,59000.0,0,0,0,0,0,0,0,45.0,59.0
6005,46000.0,59000.0,0,0,0,0,0,0,0,46.0,59.0
6006,47000.0,59000.0,0,0,0,0,0,0,0,47.0,59.0
6007,48000.0,59000.0,0,0,0,0,0,0,0,48.0,59.0
6008,49000.0,59000.0,0,0,0,0,0,0,0,49.0,59.0
6009,50000.0,59000.0,0,0,0,0,0,0,0,50.0,59.0
6010,51000.0,59000.0,0,0,0,0,0,0,0,51.0,59.0
6011,52000.0,59000.0,0,0,0,0,0,0,0,52.0,59.0
6012,53000.0,59000.0,0,0,0,0,0,0,0,53.0,59.0
6013,54000.0,59000.0,0,0,0,0,0,0,0,54.0,59.0
6014,55000.0,59000.0,0,0,0,0,0,0,0,55.0,59.0
6015,56000.0,59000.0,0,0,0,0,0,0,0,56.0,59.0
6016,57000.0,59000.0,0,0,0,0,0,0,0,57.0,59.0
6017,58000.0,59000.0,0,0,0,0,0,0,0,58.0,59.0
6018,59000.0,59000.0,0,0,0,0,0,0,0,59.0,59.0
6019,60000.0,59000.0,0,0,0,0,0,0,0,60.0,59.0
6020,61000.0,59000.0,0,0,0,0,0,0,0,61.0,59.0
6021,62000.0,59000.0,0,0,0,0,0,0,0,62.0,59.0
6022,63000.0,59000.0,0,0,0,0,0,0,0,63.0,59.0
6023,64000.0,59000.0,0,0,0,0,0,0,0,64.0,59.0
6024,65000.0,59000.0,0,0,0,0,0,0,0,65.0,59.0
6025,66000.0,59000.0,0,0,0,0,0,0,0,66.0,59.0
6026,67000.0,59000.0,0,0,0,0,0,0,0,67.0,59.0
6027,68000.0,59000.0,0,0,0,0,0,0,0,68.0,59.0
6028,69000.0,59000.0,0,0,0,0,0,0,0,69.0,59.0
6029,70000.0,59000.0,0,0,0,0,0,0,0,70.0,59.0
6030,71000.0,59000.0,0,0,0,0,0,0,0,71.0,59.0
6031,72000.0,59000.0,0,0,0,0,0,0,0,72.0,59.0
6032,73000.0,59000.0,0,0,0,0,0,0,0,73.0,59.0
6033,74000.0,59000.0,0,0,0,0,0,0,0,74.0,59.0
6034,75000.0,59000.0,0,0,0,0,0,0,0,75.0,59.0
6035,76000.0,59000.0,0,0,0,0,0,0,0,76.0,59.0
6036,77000.0,59000.0,0,0,0,0,0,0,0,77.0,59.0
6037,78000.0,59000.0,0,0,0,0,0,0,0,78.0,59.0
6038,79000.0,59000.0,0,0,0,0,0,0,0,79.0,59.0
6039,80000.0,59000.0,0,0,0,0,0,0,0,80.0,59.0
6040,81000.0,59000.0,0,0,0,0,0,0,0,81.0,59.0
6041,82000.0,59000.0,0,0,0,0,0,0,0,82.0,59.0
6042,83000.0,59000.0,0,0,0,0,0,0,0,83.0,59.0
6043,84000.0,59000.0,0,0,0,0,0,0,0,84.0,59.0
6044,85000.0,59000.0,0,0,0,0,0,0,0,85.0,59.0
6045,86000.0,59000.0,0,0,0,0,0,0,0,86.0,59.0
6046,87000.0,59000.0,0,0,0,0,0,0,0,87.0,59.0
6047,88000.0,59000.0,0,0,0,0,0,0,0,88.0,59.0
6048,89000.0,59000.0,0,0,0,0,0,0,0,89.0,59.0
6049,90000.0,59000.0,0,0,0,0,0,0,0,90.0,59.0
6050,91000.0,59000.0,0,0,0,0,0,0,0,91.0,59.0
6051,92000.0,59000.0,0,0,0,0,0,0,0,92.0,59.0
6052,93000.0,59000.0,0,0,0,0,0,0,0,93.0,59.0
6053,94000.0,59000.0,0,0,0,0,0,0,0,94.0,59.0
6054,95000.0,59000.0,0,0,0,0,0,0,0,95.0,59.0
6055,96000.0,59000.0,0,0,0,0,0,0,0,96.0,59.0
6056,97000.0,59000.0,0,0,0,0,0,0,0,97.0,59.0
6057,98000.0,59000.0,0,0,0,0,0,0,0,98.0,59.0
6058,99000.0,59000.0,0,0,0,0,0,0,0,99.0,59.0
6059,100000.0,59000.0,0,0,0,0,0,0,0,100.0,59.0
6060,0.0,60000.0,0,0,0,0,0,0,0,0.0,60.0
6061,1000.0,60000.0,0,0,0,0,0,0,0,1.0,60.0
6062,2000.0,60000.0,0,0,0,0,0,0,0,2.0,60.0
6063,3000.0,60000.0,0,0,0,0,0,0,0,3.0,60.0
6064,4000.0,60000.0,0,0,0,0,0,0,0,4.0,60.0
6065,5000.0,60000.0,0,0,0,0,0,0,0,5.0,60.0
6066,6000.0,60000.0,0,0,0,0,0,0,0,6.0,60.0
6067,7000.0,60000.0,0,0,0,0,0,0,0,7.0,60.0
6068,8000.0,60000.0,0,0,0,0,0,0,0,8.0,60.0
6069,9000.0,60000.0,0,0,0,0,0,0,0,9.0,60.0
6070,10000.0,60000.0,0,0,0,0,0,0,0,10.0,60.0
6071,11000.0,60000.0,0,0,0,0,0,0,0,11.0,60.0
6072,12000.0,60000.0,0,0,0,0,0,0,0,12.0,60.0
6073,13000.0,60000.0,0,0,0,0,0,0,0,13.0,60.0
6074,14000.0,60000.0,0,0,0,0,0,0,0,14.0,60.0
6075,15000.0,60000.0,0,0,0,0,0,0,0,15.0,60.0
6076,16000.0,60000.0,0,0,0,0,0,0,0,16.0,60.0
6077,17000.0,60000.0,0,0,0,0,0,0,0,17.0,60.0
6078,18000.0,60000.0,0,0,0,0,0,0,0,18.0,60.0
6079,19000.0,60000.0,0,0,0,0,0,0,0,19.0,60.0
6080,20000.0,60000.0,0,0,0,0,0,0,0,20.0,60.0
6081,21000.0,60000.0,0,0,0,0,0,0,0,21.0,60.0
6082,22000.0,60000.0,0,0,0,0,0,0,0,22.0,60.0
6083,23000.0,60000.0,0,0,0,0,0,0,0,23.0,60.0
6084,24000.0,60000.0,0,0,0,0,0,0,0,24.0,60.0
6085,25000.0,60000.0,0,0,0,0,0,0,0,25.0,60.0
6086,26000.0,60000.0,0,0,0,0,0,0,0,26.0,60.0
6087,27000.0,60000.0,0,0,0,0,0,0,0,27.0,60.0
6088,28000.0,60000.0,0,0,0,0,0,0,0,28.0,60.0
6089,29000.0,60000.0,0,0,0,0,0,0,0,29.0,60.0
6090,30000.0,60000.0,0,0,0,0,0,0,0,30.0,60.0
6091,31000.0,60000.0,0,0,0,0,0,0,0,31.0,60.0
6092,32000.0,60000.0,0,0,0,0,0,0,0,32.0,60.0
6093,33000.0,60000.0,0,0,0,0,0,0,0,33.0,60.0
6094,34000.0,60000.0,0,0,0,0,0,0,0,34.0,60.0
6095,35000.0,60000.0,0,0,0,0,0,0,0,35.0,60.0
6096,36000.0,60000.0,0,0,0,0,0,0,0,36.0,60.0
6097,37000.0,60000.0,0,0,0,0,0,0,0,37.0,60.0
6098,38000.0,60000.0,0,0,0,0,0,0,0,38.0,60.0
6099,39000.0,60000.0,0,0,0,0,0,0,0,39.0,60.0
6100,40000.0,60000.0,0,0,0,0,0,0,0,40.0,60.0
6101,41000.0,60000.0,0,0,0,0,0,0,0,41.0,60.0
6102,42000.0,60000.0,0,0,0,0,0,0,0,42.0,60.0
6103,43000.0,60000.0,0,0,0,0,0,0,0,43.0,60.0
6104,44000.0,60000.0,0,0,0,0,0,0,0,44.0,60.0
6105,45000.0,60000.0,0,0,0,0,0,0,0,45.0,60.0
6106,46000.0,60000.0,0,0,0,0,0,0,0,46.0,60.0
6107,47000.0,60000.0,0,0,0,0,0,0,0,47.0,60.0
6108,48000.0,60000.0,0,0,0,0,0,0,0,48.0,60.0
6109,49000.0,60000.0,0,0,0,0,0,0,0,49.0,60.0
6110,50000.0,60000.0,0,0,0,0,0,0,0,50.0,60.0
6111,51000.0,60000.0,0,0,0,0,0,0,0,51.0,60.0
6112,52000.0,60000.0,0,0,0,0,0,0,0,52.0,60.0
6113,53000.0,60000.0,0,0,0,0,0,0,0,53.0,60.0
6114,54000.0,60000.0,0,0,0,0,0,0,0,54.0,60.0
6115,55000.0,60000.0,0,0,0,0,0,0,0,55.0,60.0
6116,56000.0,60000.0,0,0,0,0,0,0,0,56.0,60.0
6117,57000.0,60000.0,0,0,0,0,0,0,0,57.0,60.0
6118,58000.0,60000.0,0,0,0,0,0,0,0,58.0,60.0
6119,59000.0,60000.0,0,0,0,0,0,0,0,59.0,60.0
6120,60000.0,60000.0,0,0,0,0,0,0,0,60.0,60.0
6121,61000.0,60000.0,0,0,0,0,0,0,0,61.0,60.0
6122,62000.0,60000.0,0,0,0,0,0,0,0,62.0,60.0
6123,63000.0,60000.0,0,0,0,0,0,0,0,63.0,60.0
6124,64000.0,60000.0,0,0,0,0,0,0,0,64.0,60.0
6125,65000.0,60000.0,0,0,0,0,0,0,0,65.0,60.0
6126,66000.0,60000.0,0,0,0,0,0,0,0,66.0,60.0
6127,67000.0,60000.0,0,0,0,0,0,0,0,67.0,60.0
6128,68000.0,60000.0,0,0,0,0,0,0,0,68.0,60.0
6129,69000.0,60000.0,0,0,0,0,0,0,0,69.0,60.0
6130,70000.0,60000.0,0,0,0,0,0,0,0,70.0,60.0
6131,71000.0,60000.0,0,0,0,0,0,0,0,71.0,60.0
6132,72000.0,60000.0,0,0,0,0,0,0,0,72.0,60.0
6133,73000.0,60000.0,0,0,0,0,0,0,0,73.0,60.0
6134,74000.0,60000.0,0,0,0,0,0,0,0,74.0,60.0
6135,75000.0,60000.0,0,0,0,0,0,0,0,75.0,60.0
6136,76000.0,60000.0,0,0,0,0,0,0,0,76.0,60.0
6137,77000.0,60000.0,0,0,0,0,0,0,0,77.0,60.0
6138,78000.0,60000.0,0,0,0,0,0,0,0,78.0,60.0
6139,79000.0,60000.0,0,0,0,0,0,0,0,79.0,60.0
6140,80000.0,60000.0,0,0,0,0,0,0,0,80.0,60.0
6141,81000.0,60000.0,0,0,0,0,0,0,0,81.0,60.0
6142,82000.0,60000.0,0,0,0,0,0,0,0,82.0,60.0
6143,83000.0,60000.0,0,0,0,0,0,0,0,83.0,60.0
6144,84000.0,60000.0,0,0,0,0,0,0,0,84.0,60.0
6145,85000.0,60000.0,0,0,0,0,0,0,0,85.0,60.0
6146,86000.0,60000.0,0,0,0,0,0,0,0,86.0,60.0
6147,87000.0,60000.0,0,0,0,0,0,0,0,87.0,60.0
6148,88000.0,60000.0,0,0,0,0,0,0,0,88.0,60.0
6149,89000.0,60000.0,0,0,0,0,0,0,0,89.0,60.0
6150,90000.0,60000.0,0,0,0,0,0,0,0,90.0,60.0
6151,91000.0,60000.0,0,0,0,0,0,0,0,91.0,60.0
6152,92000.0,60000.0,0,0,0,0,0,0,0,92.0,60.0
6153,93000.0,60000.0,0,0,0,0,0,0,0,93.0,60.0
6154,94000.0,60000.0,0,0,0,0,0,0,0,94.0,60.0
6155,95000.0,60000.0,0,0,0,0,0,0,0,95.0,60.0
6156,96000.0,60000.0,0,0,0,0,0,0,0,96.0,60.0
6157,97000.0,60000.0,0,0,0,0,0,0,0,97.0,60.0
6158,98000.0,60000.0,0,0,0,0,0,0,0,98.0,60.0
6159,99000.0,60000.0,0,0,0,0,0,0,0,99.0,60.0
6160,100000.0,60000.0,0,0,0,0,0,0,0,100.0,60.0
6161,0.0,61000.0,0,0,0,0,0,0,0,0.0,61.0
6162,1000.0,61000.0,0,0,0,0,0,0,0,1.0,61.0
6163,2000.0,61000.0,0,0,0,0,0,0,0,2.0,61.0
6164,3000.0,61000.0,0,0,0,0,0,0,0,3.0,61.0
6165,4000.0,61000.0,0,0,0,0,0,0,0,4.0,61.0
6166,5000.0,61000.0,0,0,0,0,0,0,0,5.0,61.0
6167,6000.0,61000.0,0,0,0,0,0,0,0,6.0,61.0
6168,7000.0,61000.0,0,0,0,0,0,0,0,7.0,61.0
6169,8000.0,61000.0,0,0,0,0,0,0,0,8.0,61.0
6170,9000.0,61000.0,0,0,0,0,0,0,0,9.0,61.0
6171,10000.0,61000.0,0,0,0,0,0,0,0,10.0,61.0
6172,11000.0,61000.0,0,0,0,0,0,0,0,11.0,61.0
6173,12000.0,61000.0,0,0,0,0,0,0,0,12.0,61.0
6174,13000.0,61000.0,0,0,0,0,0,0,0,13.0,61.0
6175,14000.0,61000.0,0,0,0,0,0,0,0,14.0,61.0
6176,15000.0,61000.0,0,0,0,0,0,0,0,15.0,61.0
6177,16000.0,61000.0,0,0,0,0,0,0,0,16.0,61.0
6178,17000.0,61000.0,0,0,0,0,0,0,0,17.0,61.0
6179,18000.0,61000.0,0,0,0,0,0,0,0,18.0,61.0
6180,19000.0,61000.0,0,0,0,0,0,0,0,19.0,61.0
6181,20000.0,61000.0,0,0,0,0,0,0,0,20.0,61.0
6182,21000.0,61000.0,0,0,0,0,0,0,0,21.0,61.0
6183,22000.0,61000.0,0,0,0,0,0,0,0,22.0,61.0
6184,23000.0,61000.0,0,0,0,0,0,0,0,23.0,61.0
6185,24000.0,61000.0,0,0,0,0,0,0,0,24.0,61.0
6186,25000.0,61000.0,0,0,0,0,0,0,0,25.0,61.0
6187,26000.0,61000.0,0,0,0,0,0,0,0,26.0,61.0
6188,27000.0,61000.0,0,0,0,0,0,0,0,27.0,61.0
6189,28000.0,61000.0,0,0,0,0,0,0,0,28.0,61.0
6190,29000.0,61000.0,0,0,0,0,0,0,0,29.0,61.0
6191,30000.0,61000.0,0,0,0,0,0,0,0,30.0,61.0
6192,31000.0,61000.0,0,0,0,0,0,0,0,31.0,61.0
6193,32000.0,61000.0,0,0,0,0,0,0,0,32.0,61.0
6194,33000.0,61000.0,0,0,0,0,0,0,0,33.0,61.0
6195,34000.0,61000.0,0,0,0,0,0,0,0,34.0,61.0
6196,35000.0,61000.0,0,0,0,0,0,0,0,35.0,61.0
6197,36000.0,61000.0,0,0,0,0,0,0,0,36.0,61.0
6198,37000.0,61000.0,0,0,0,0,0,0,0,37.0,61.0
6199,38000.0,61000.0,0,0,0,0,0,0,0,38.0,61.0
6200,39000.0,61000.0,0,0,0,0,0,0,0,39.0,61.0
6201,40000.0,61000.0,0,0,0,0,0,0,0,40.0,61.0
6202,41000.0,61000.0,0,0,0,0,0,0,0,41.0,61.0
6203,42000.0,61000.0,0,0,0,0,0,0,0,42.0,61.0
6204,43000.0,61000.0,0,0,0,0,0,0,0,43.0,61.0
6205,44000.0,61000.0,0,0,0,0,0,0,0,44.0,61.0
6206,45000.0,61000.0,0,0,0,0,0,0,0,45.0,61.0
6207,46000.0,61000.0,0,0,0,0,0,0,0,46.0,61.0
6208,47000.0,61000.0,0,0,0,0,0,0,0,47.0,61.0
6209,48000.0,61000.0,0,0,0,0,0,0,0,48.0,61.0
6210,49000.0,61000.0,0,0,0,0,0,0,0,49.0,61.0
6211,50000.0,61000.0,0,0,0,0,0,0,0,50.0,61.0
6212,51000.0,61000.0,0,0,0,0,0,0,0,51.0,61.0
6213,52000.0,61000.0,0,0,0,0,0,0,0,52.0,61.0
6214,53000.0,61000.0,0,0,0,0,0,0,0,53.0,61.0
6215,54000.0,61000.0,0,0,0,0,0,0,0,54.0,61.0
6216,55000.0,61000.0,0,0,0,0,0,0,0,55.0,61.0
6217,56000.0,61000.0,0,0,0,0,0,0,0,56.0,61.0
6218,57000.0,61000.0,0,0,0,0,0,0,0,57.0,61.0
6219,58000.0,61000.0,0,0,0,0,0,0,0,58.0,61.0
6220,59000.0,61000.0,0,0,0,0,0,0,0,59.0,61.0
6221,60000.0,61000.0,0,0,0,0,0,0,0,60.0,61.0
6222,61000.0,61000.0,0,0,0,0,0,0,0,61.0,61.0
6223,62000.0,61000.0,0,0,0,0,0,0,0,62.0,61.0
6224,63000.0,61000.0,0,0,0,0,0,0,0,63.0,61.0
6225,64000.0,61000.0,0,0,0,0,0,0,0,64.0,61.0
6226,65000.0,61000.0,0,0,0,0,0,0,0,65.0,61.0
6227,66000.0,61000.0,0,0,0,0,0,0,0,66.0,61.0
6228,67000.0,61000.0,0,0,0,0,0,0,0,67.0,61.0
6229,68000.0,61000.0,0,0,0,0,0,0,0,68.0,61.0
6230,69000.0,61000.0,0,0,0,0,0,0,0,69.0,61.0
6231,70000.0,61000.0,0,0,0,0,0,0,0,70.0,61.0
6232,71000.0,61000.0,0,0,0,0,0,0,0,71.0,61.0
6233,72000.0,61000.0,0,0,0,0,0,0,0,72.0,61.0
6234,73000.0,61000.0,0,0,0,0,0,0,0,73.0,61.0
6235,74000.0,61000.0,0,0,0,0,0,0,0,74.0,61.0
6236,75000.0,61000.0,0,0,0,0,0,0,0,75.0,61.0
6237,76000.0,61000.0,0,0,0,0,0,0,0,76.0,61.0
6238,77000.0,61000.0,0,0,0,0,0,0,0,77.0,61.0
6239,78000.0,61000.0,0,0,0,0,0,0,0,78.0,61.0
6240,79000.0,61000.0,0,0,0,0,0,0,0,79.0,61.0
6241,80000.0,61000.0,0,0,0,0,0,0,0,80.0,61.0
6242,81000.0,61000.0,0,0,0,0,0,0,0,81.0,61.0
6243,82000.0,61000.0,0,0,0,0,0,0,0,82.0,61.0
6244,83000.0,61000.0,0,0,0,0,0,0,0,83.0,61.0
6245,84000.0,61000.0,0,0,0,0,0,0,0,84.0,61.0
6246,85000.0,61000.0,0,0,0,0,0,0,0,85.0,61.0
6247,86000.0,61000.0,0,0,0,0,0,0,0,86.0,61.0
6248,87000.0,61000.0,0,0,0,0,0,0,0,87.0,61.0
6249,88000.0,61000.0,0,0,0,0,0,0,0,88.0,61.0
6250,89000.0,61000.0,0,0,0,0,0,0,0,89.0,61.0
6251,90000.0,61000.0,0,0,0,0,0,0,0,90.0,61.0
6252,91000.0,61000.0,0,0,0,0,0,0,0,91.0,61.0
6253,92000.0,61000.0,0,0,0,0,0,0,0,92.0,61.0
6254,93000.0,61000.0,0,0,0,0,0,0,0,93.0,61.0
6255,94000.0,61000.0,0,0,0,0,0,0,0,94.0,61.0
6256,95000.0,61000.0,0,0,0,0,0,0,0,95.0,61.0
6257,96000.0,61000.0,0,0,0,0,0,0,0,96.0,61.0
6258,97000.0,61000.0,0,0,0,0,0,0,0,97.0,61.0
6259,98000.0,61000.0,0,0,0,0,0,0,0,98.0,61.0
6260,99000.0,61000.0,0,0,0,0,0,0,0,99.0,61.0
6261,100000.0,61000.0,0,0,0,0,0,0,0,100.0,61.0
6262,0.0,62000.0,0,0,0,0,0,0,0,0.0,62.0
6263,1000.0,62000.0,0,0,0,0,0,0,0,1.0,62.0
6264,2000.0,62000.0,0,0,0,0,0,0,0,2.0,62.0
6265,3000.0,62000.0,0,0,0,0,0,0,0,3.0,62.0
6266,4000.0,62000.0,0,0,0,0,0,0,0,4.0,62.0
6267,5000.0,62000.0,0,0,0,0,0,0,0,5.0,62.0
6268,6000.0,62000.0,0,0,0,0,0,0,0,6.0,62.0
6269,7000.0,62000.0,0,0,0,0,0,0,0,7.0,62.0
6270,8000.0,62000.0,0,0,0,0,0,0,0,8.0,62.0
6271,9000.0,62000.0,0,0,0,0,0,0,0,9.0,62.0
6272,10000.0,62000.0,0,0,0,0,0,0,0,10.0,62.0
6273,11000.0,62000.0,0,0,0,0,0,0,0,11.0,62.0
6274,12000.0,62000.0,0,0,0,0,0,0,0,12.0,62.0
6275,13000.0,62000.0,0,0,0,0,0,0,0,13.0,62.0
6276,14000.0,62000.0,0,0,0,0,0,0,0,14.0,62.0
6277,15000.0,62000.0,0,0,0,0,0,0,0,15.0,62.0
6278,16000.0,62000.0,0,0,0,0,0,0,0,16.0,62.0
6279,17000.0,62000.0,0,0,0,0,0,0,0,17.0,62.0
6280,18000.0,62000.0,0,0,0,0,0,0,0,18.0,62.0
6281,19000.0,62000.0,0,0,0,0,0,0,0,19.0,62.0
6282,20000.0,62000.0,0,0,0,0,0,0,0,20.0,62.0
6283,21000.0,62000.0,0,0,0,0,0,0,0,21.0,62.0
6284,22000.0,62000.0,0,0,0,0,0,0,0,22.0,62.0
6285,23000.0,62000.0,0,0,0,0,0,0,0,23.0,62.0
6286,24000.0,62000.0,0,0,0,0,0,0,0,24.0,62.0
6287,25000.0,62000.0,0,0,0,0,0,0,0,25.0,62.0
6288,26000.0,62000.0,0,0,0,0,0,0,0,26.0,62.0
6289,27000.0,62000.0,0,0,0,0,0,0,0,27.0,62.0
6290,28000.0,62000.0,0,0,0,0,0,0,0,28.0,62.0
6291,29000.0,62000.0,0,0,0,0,0,0,0,29.0,62.0
6292,30000.0,62000.0,0,0,0,0,0,0,0,30.0,62.0
6293,31000.0,62000.0,0,0,0,0,0,0,0,31.0,62.0
6294,32000.0,62000.0,0,0,0,0,0,0,0,32.0,62.0
6295,33000.0,62000.0,0,0,0,0,0,0,0,33.0,62.0
6296,34000.0,62000.0,0,0,0,0,0,0,0,34.0,62.0
6297,35000.0,62000.0,0,0,0,0,0,0,0,35.0,62.0
6298,36000.0,62000.0,0,0,0,0,0,0,0,36.0,62.0
6299,37000.0,62000.0,0,0,0,0,0,0,0,37.0,62.0
6300,38000.0,62000.0,0,0,0,0,0,0,0,38.0,62.0
6301,39000.0,62000.0,0,0,0,0,0,0,0,39.0,62.0
6302,40000.0,62000.0,0,0,0,0,0,0,0,40.0,62.0
6303,41000.0,62000.0,0,0,0,0,0,0,0,41.0,62.0
6304,42000.0,62000.0,0,0,0,0,0,0,0,42.0,62.0
6305,43000.0,62000.0,0,0,0,0,0,0,0,43.0,62.0
6306,44000.0,62000.0,0,0,0,0,0,0,0,44.0,62.0
6307,45000.0,62000.0,0,0,0,0,0,0,0,45.0,62.0
6308,46000.0,62000.0,0,0,0,0,0,0,0,46.0,62.0
6309,47000.0,62000.0,0,0,0,0,0,0,0,47.0,62.0
6310,48000.0,62000.0,0,0,0,0,0,0,0,48.0,62.0
6311,49000.0,62000.0,0,0,0,0,0,0,0,49.0,62.0
6312,50000.0,62000.0,0,0,0,0,0,0,0,50.0,62.0
6313,51000.0,62000.0,0,0,0,0,0,0,0,51.0,62.0
6314,52000.0,62000.0,0,0,0,0,0,0,0,52.0,62.0
6315,53000.0,62000.0,0,0,0,0,0,0,0,53.0,62.0
6316,54000.0,62000.0,0,0,0,0,0,0,0,54.0,62.0
6317,55000.0,62000.0,0,0,0,0,0,0,0,55.0,62.0
6318,56000.0,62000.0,0,0,0,0,0,0,0,56.0,62.0
6319,57000.0,62000.0,0,0,0,0,0,0,0,57.0,62.0
6320,58000.0,62000.0,0,0,0,0,0,0,0,58.0,62.0
6321,59000.0,62000.0,0,0,0,0,0,0,0,59.0,62.0
6322,60000.0,62000.0,0,0,0,0,0,0,0,60.0,62.0
6323,61000.0,62000.0,0,0,0,0,0,0,0,61.0,62.0
6324,62000.0,62000.0,0,0,0,0,0,0,0,62.0,62.0
6325,63000.0,62000.0,0,0,0,0,0,0,0,63.0,62.0
6326,64000.0,62000.0,0,0,0,0,0,0,0,64.0,62.0
6327,65000.0,62000.0,0,0,0,0,0,0,0,65.0,62.0
6328,66000.0,62000.0,0,0,0,0,0,0,0,66.0,62.0
6329,67000.0,62000.0,0,0,0,0,0,0,0,67.0,62.0
6330,68000.0,62000.0,0,0,0,0,0,0,0,68.0,62.0
6331,69000.0,62000.0,0,0,0,0,0,0,0,69.0,62.0
6332,70000.0,62000.0,0,0,0,0,0,0,0,70.0,62.0
6333,71000.0,62000.0,0,0,0,0,0,0,0,71.0,62.0
6334,72000.0,62000.0,0,0,0,0,0,0,0,72.0,62.0
6335,73000.0,62000.0,0,0,0,0,0,0,0,73.0,62.0
6336,74000.0,62000.0,0,0,0,0,0,0,0,74.0,62.0
6337,75000.0,62000.0,0,0,0,0,0,0,0,75.0,62.0
6338,76000.0,62000.0,0,0,0,0,0,0,0,76.0,62.0
6339,77000.0,62000.0,0,0,0,0,0,0,0,77.0,62.0
6340,78000.0,62000.0,0,0,0,0,0,0,0,78.0,62.0
6341,79000.0,62000.0,0,0,0,0,0,0,0,79.0,62.0
6342,80000.0,62000.0,0,0,0,0,0,0,0,80.0,62.0
6343,81000.0,62000.0,0,0,0,0,0,0,0,81.0,62.0
6344,82000.0,62000.0,0,0,0,0,0,0,0,82.0,62.0
6345,83000.0,62000.0,0,0,0,0,0,0,0,83.0,62.0
6346,84000.0,62000.0,0,0,0,0,0,0,0,84.0,62.0
6347,85000.0,62000.0,0,0,0,0,0,0,0,85.0,62.0
6348,86000.0,62000.0,0,0,0,0,0,0,0,86.0,62.0
6349,87000.0,62000.0,0,0,0,0,0,0,0,87.0,62.0
6350,88000.0,62000.0,0,0,0,0,0,0,0,88.0,62.0
6351,89000.0,62000.0,0,0,0,0,0,0,0,89.0,62.0
6352,90000.0,62000.0,0,0,0,0,0,0,0,90.0,62.0
6353,91000.0,62000.0,0,0,0,0,0,0,0,91.0,62.0
6354,92000.0,62000.0,0,0,0,0,0,0,0,92.0,62.0
6355,93000.0,62000.0,0,0,0,0,0,0,0,93.0,62.0
6356,94000.0,62000.0,0,0,0,0,0,0,0,94.0,62.0
6357,95000.0,62000.0,0,0,0,0,0,0,0,95.0,62.0
6358,96000.0,62000.0,0,0,0,0,0,0,0,96.0,62.0
6359,97000.0,62000.0,0,0,0,0,0,0,0,97.0,62.0
6360,98000.0,62000.0,0,0,0,0,0,0,0,98.0,62.0
6361,99000.0,62000.0,0,0,0,0,0,0,0,99.0,62.0
6362,100000.0,62000.0,0,0,0,0,0,0,0,100.0,62.0
6363,0.0,63000.0,0,0,0,0,0,0,0,0.0,63.0
6364,1000.0,63000.0,0,0,0,0,0,0,0,1.0,63.0
6365,2000.0,63000.0,0,0,0,0,0,0,0,2.0,63.0
6366,3000.0,63000.0,0,0,0,0,0,0,0,3.0,63.0
6367,4000.0,63000.0,0,0,0,0,0,0,0,4.0,63.0
6368,5000.0,63000.0,0,0,0,0,0,0,0,5.0,63.0
6369,6000.0,63000.0,0,0,0,0,0,0,0,6.0,63.0
6370,7000.0,63000.0,0,0,0,0,0,0,0,7.0,63.0
6371,8000.0,63000.0,0,0,0,0,0,0,0,8.0,63.0
6372,9000.0,63000.0,0,0,0,0,0,0,0,9.0,63.0
6373,10000.0,63000.0,0,0,0,0,0,0,0,10.0,63.0
6374,11000.0,63000.0,0,0,0,0,0,0,0,11.0,63.0
